reaction_id,ec4
13833,1.14.14.1
13834,1.4.3.4
13835,1.4.3.4
13836,1.4.3.4
13837,1.2.3.1
4150,2.4.1.206
4151,2.4.1.275
4152,2.4.99.6
4153,2.4.1.149
19403,3.3.2.10
19405,1.14.14.M33
19406,1.14.14.M33
19407,1.14.14.M33
19408,1.14.14.M33
19409,3.3.2.10
19410,3.3.2.10
19411,3.3.2.10
19412,1.14.14.M33
17249,6.1.1.10
17250,6.1.1.11
17251,6.3.5.7
17252,6.1.1.16
17253,6.1.1.18
17254,2.9.1.1
17255,6.1.1.1
17256,6.3.5.7
17256,6.3.5.6
17257,6.1.1.14
17258,6.1.1.17
17258,6.1.1.15
17259,6.1.1.26
17260,6.1.1.19
17260,6.1.1.6
17261,6.1.1.20
17262,6.1.1.21
17263,3.1.1.29
17264,6.1.1.3
17265,6.1.1.4
17266,6.1.1.9
17266,6.1.1.5
17267,6.1.1.6
17268,6.1.1.6
17268,6.1.1.20
17268,6.1.1.15
17268,6.1.1.7
17269,6.1.1.9
17270,6.1.1.11
17271,6.1.1.2
17272,6.1.1.23
17272,6.1.1.12
17273,6.1.1.24
17274,6.1.1.23
17275,2.1.2.9
17276,6.1.1.17
17276,6.1.1.24
17277,2.7.1.164
17278,2.9.1.2
17279,6.1.1.27
19239,2.4.99.9
19240,2.4.1.62
19241,2.4.1.92
19242,2.4.99.2
19243,2.4.99.8
19244,2.4.1.62
19246,3.2.1.52
19247,3.2.1.23
8282,5.3.99.6
8283,1.3.1.42
8284,2.1.1.141
8285,4.2.1.92
8286,2.3.1.195
8287,1.13.11.12
8288,4.2.1.121
8289,1.13.11.58
8290,1.14.19.3
8292,2.3.1.16
8293,2.3.1.16
8294,2.3.1.16
8295,3.1.2.20
8296,4.2.1.M19
8296,4.2.1.M17
8297,1.1.1.1
8299,4.2.1.92
8300,3.1.1.32
8300,3.1.1.3
8300,3.1.1.4
8301,3.1.1.32
8303,4.1.2.-
8304,1.3.3.6
8305,4.2.1.17
8305,4.2.1.74
8306,4.2.1.17
8306,1.1.1.35
8306,1.1.1.211
8307,1.3.3.6
8308,4.2.1.17
8308,4.2.1.74
8309,4.2.1.17
8309,1.1.1.35
8309,1.1.1.211
8310,1.3.3.6
8311,4.2.1.17
8311,4.2.1.74
8312,4.2.1.17
8312,1.1.1.35
8312,1.1.1.211
8314,1.3.1.-
7338,1.14.13.38
7339,1.3.98.4
7340,1.14.13.231
7341,1.14.13.232
7342,1.14.13.233
7343,1.14.13.234
7344,1.14.19.49
7345,2.1.1.335
7346,1.3.98.4
7347,2.1.1.M31
7348,1.1.1.-
7349,4.2.1.-
7351,1.14.13.232
7351,1.14.13.233
7354,6.3.5.-
7355,2.3.1.-
7355,2.3.1.260
7356,1.14.13.231
7357,1.14.13.231
18797,2.1.1.139
18798,1.14.19.9
18799,1.4.3.23
18800,1.13.12.17
18801,2.1.1.164
18802,4.3.3.5
18803,2.5.1.106
18804,2.5.1.107
18805,1.14.11.38
18806,2.5.1.110
18807,2.1.1.293
18808,1.14.13.224
18809,1.14.13.224
18810,1.14.13.224
18811,1.14.13.224
18812,1.4.3.23
18813,1.14.14.118
18814,1.14.14.119
18815,1.14.19.71
18816,1.21.98.2
18817,1.13.12.-
18827,6.3.2.-
18837,1.14.14.-
18838,1.14.14.-
18839,1.14.14.-
18840,1.14.14.-
18841,1.14.14.-
18842,1.14.14.-
18338,2.3.1.78
24477,1.14.14.147
24478,1.14.14.147
24479,1.14.99.B1
24480,1.14.99.B1
24481,1.14.99.B1
24482,1.14.14.147
24483,1.14.14.147
24485,5.3.3.1
24486,1.1.1.357
24489,1.14.13.-
24490,1.14.14.147
24491,1.14.-.-
24492,1.14.-.-
24493,1.14.14.147
24494,1.14.-.-
24495,1.14.-.-
24496,1.14.-.-
24497,1.14.13.-
24498,1.14.-.-
24499,1.14.-.-
24500,1.14.-.-
24505,1.14.-.-
24512,1.14.-.-
24513,1.14.-.-
24514,1.14.-.-
24515,1.14.-.-
8770,2.7.1.179
8771,4.2.1.144
8772,2.1.1.315
8773,1.1.1.M53
8774,5.3.1.14
8776,4.2.1.M26
8777,4.2.1.M25
8779,4.2.1.144
8779,2.6.1.-
8781,2.2.1.1
8794,2.1.3.-
8797,2.1.1.-
8798,2.4.1.-
8799,2.1.3.-
10109,2.3.1.-
10110,2.3.1.-
10111,1.1.1.-
10112,2.3.1.-
10112,2.3.1.235
10113,2.3.1.-
10114,2.3.1.-
10115,4.2.1.-
10116,2.3.1.-
10117,2.3.1.-
10120,1.1.1.-
10121,1.1.1.-
10122,1.1.1.-
10123,4.2.1.-
10124,4.2.1.-
10125,4.2.1.-
10126,4.2.1.-
10127,2.3.1.235
10128,2.3.1.-
10128,2.3.1.260
20063,6.3.1.20
20064,2.3.1.38
20064,2.3.1.85
20065,2.8.1.8
20066,2.8.1.8
20068,2.3.1.181
20069,6.3.1.20
20070,2.3.1.-
20072,6.3.1.20
20073,6.3.1.20
20074,6.3.1.20
14027,2.4.1.142
14028,2.4.1.141
8336,1.1.1.1
8336,1.2.1.26
8336,1.2.1.19
8336,1.2.1.22
8336,1.2.1.77
8336,1.2.1.5
8336,1.2.1.8
8336,1.2.1.24
8336,1.2.1.3
8336,1.2.1.4
8336,1.5.1.6
8337,4.3.1.7
12576,2.4.1.345
12577,2.4.1.346
12578,2.3.1.265
12579,2.3.1.265
12580,2.4.1.346
12581,2.4.1.-
12582,2.4.1.-
15759,3.2.1.21
15760,3.2.1.91
15761,3.2.1.176
15761,3.2.1.4
15761,3.2.1.91
15762,3.2.1.74
15358,2.7.8.35
15359,2.4.1.289
5161,2.3.1.165
5162,1.3.8.16
5163,2.1.1.303
5164,6.2.1.43
5165,1.14.15.31
5166,2.3.1.237
5167,2.6.1.86
5168,5.4.3.6
5169,1.14.14.15
5174,6.2.1.-
5175,1.14.19.-
5177,6.2.1.-
5178,2.1.1.-
5179,1.14.-.-
5184,6.2.1.-
5185,1.14.19.-
5186,2.3.1.-
5187,2.1.1.-
5190,2.1.1.-
24108,1.2.1.83
24109,1.3.1.20
24109,1.1.1.50
24109,1.1.1.209
24110,2.8.2.2
24110,2.8.2.14
24110,2.8.2.1
24111,1.3.1.20
24111,1.1.1.146
24111,1.1.1.184
24112,3.3.2.9
24113,1.14.14.1
24113,1.14.13.32
24113,1.14.13.-
24114,1.14.14.1
24114,1.14.13.32
24115,1.14.14.1
24116,1.14.14.1
24116,1.14.13.32
24116,1.14.14.51
24117,1.2.1.5
24118,1.14.14.1
24118,1.14.13.32
24118,1.14.13.-
24119,1.14.14.1
24119,1.14.13.32
24119,1.14.13.-
24120,2.5.1.18
24120,5.3.99.2
24121,2.5.1.18
24121,5.3.99.2
24122,2.5.1.18
24122,5.3.99.2
24131,3.3.2.9
24132,3.3.2.9
24138,1.14.14.1
24138,1.14.13.-
24139,1.14.14.1
24139,1.14.13.-
24140,2.5.1.18
24140,5.3.99.2
24141,2.5.1.18
24141,5.3.99.2
24142,2.5.1.18
24142,5.3.99.2
24143,2.5.1.18
24143,5.3.99.2
24144,3.3.2.9
24148,1.14.13.-
24149,1.14.13.-
24150,2.5.1.18
24150,5.3.99.2
24151,2.5.1.18
24151,5.3.99.2
24152,3.3.2.9
24153,3.3.2.9
24156,1.14.13.-
24160,1.14.14.1
24160,1.14.13.32
24160,1.14.14.51
24161,1.14.14.1
24161,1.14.13.32
24161,1.14.14.51
24162,1.14.14.1
24162,1.14.13.32
24162,1.14.14.51
24163,2.5.1.18
24163,5.3.99.2
24164,2.5.1.18
24164,5.3.99.2
24166,1.14.14.1
24166,1.14.13.32
24166,1.14.14.51
24167,1.14.13.-
24168,1.14.13.-
24169,1.14.13.-
24170,2.5.1.18
24170,5.3.99.2
24171,2.5.1.18
24171,5.3.99.2
24172,2.5.1.18
24172,5.3.99.2
24173,2.5.1.18
24173,5.3.99.2
24177,1.14.14.1
24177,1.14.13.-
24177,1.14.13.25
24178,1.14.14.1
24178,1.14.13.-
24179,2.5.1.18
24179,5.3.99.2
24183,1.1.1.1
24183,1.1.1.284
24184,2.4.1.17
24185,1.14.13.-
24186,1.14.13.-
24187,2.5.1.18
24187,5.3.99.2
24190,2.5.1.18
24190,5.3.99.2
24197,1.14.14.1
24198,1.14.14.1
24199,2.5.1.18
24199,5.3.99.2
24200,3.3.2.9
24206,1.14.14.1
24207,3.3.2.9
24208,1.14.14.1
24209,1.14.14.1
24209,1.14.13.-
24210,1.14.14.1
24210,1.14.13.32
24210,1.14.13.-
24211,1.14.14.1
24211,1.14.13.-
24212,1.14.14.1
24212,1.14.13.-
24213,2.4.1.17
24214,2.4.1.17
24226,1.14.13.-
24227,1.14.14.1
24228,3.3.2.9
22795,1.1.1.108
22796,1.2.1.47
22797,1.14.11.1
22798,2.8.3.21
22799,4.2.1.149
22800,1.1.1.254
22801,1.14.11.8
12385,1.1.1.14
12385,1.1.1.287
12385,1.1.1.10
12385,1.1.1.B19
12385,1.1.1.15
12385,1.1.1.9
12385,1.1.1.250
12386,1.1.1.11
12387,1.1.1.56
12388,1.1.1.17
12389,4.1.2.40
12390,2.7.1.30
12391,2.7.1.17
12392,1.1.1.140
12393,1.1.1.251
12394,1.1.1.14
12396,1.1.1.140
12397,1.1.1.287
12398,1.1.1.9
12399,1.1.1.B19
12400,3.1.1.5
16716,2.1.1.159
16717,2.1.1.160
16718,2.1.1.160
16719,1.14.13.128
16720,1.14.13.128
16721,1.14.13.178
16722,1.14.13.178
16723,1.14.13.178
16724,1.14.13.178
16725,1.14.13.179
16726,1.14.13.179
16727,1.14.13.212
16728,1.17.3.2
16729,1.17.3.2
16730,1.14.13.128
16730,1.14.13.179
16731,1.14.13.128
16731,1.14.13.179
16732,1.14.13.179
16733,1.14.13.178
16734,3.2.2.25
16735,2.1.1.158
16736,1.17.5.2
16737,1.14.13.178
16738,1.14.13.178
16739,1.14.13.179
16740,1.14.13.179
16741,1.17.3.2
16742,1.14.13.128
16743,1.14.13.128
16744,1.14.13.128
16745,1.17.3.2
16745,1.17.1.4
16746,1.14.13.179
16747,1.14.13.178
16749,2.3.1.5
16751,1.14.14.1
16752,1.14.14.1
16752,1.14.13.-
16756,1.7.3.3
10589,2.4.1.116
10590,2.3.1.172
10591,2.4.1.238
10592,2.4.1.249
10592,2.4.1.238
10593,2.4.1.254
10594,2.3.1.214
10595,2.4.1.299
10596,2.4.1.300
10597,2.4.1.115
10598,2.4.1.115
10599,2.4.1.115
10600,2.3.1.171
10601,2.3.1.171
10602,2.3.1.171
10603,2.3.1.172
10604,2.4.1.298
10605,2.4.1.298
10608,2.4.1.298
10610,2.4.2.51
10611,2.4.2.51
10612,2.4.2.51
10613,2.4.1.300
10614,2.4.1.300
10616,2.3.1.215
10617,2.3.1.215
10619,2.4.1.295
10620,2.4.1.295
10624,2.3.1.153
10625,2.4.1.249
10626,2.4.1.116
10627,2.4.1.254
10628,2.3.1.215
10629,2.3.1.215
10630,2.3.1.153
10631,2.3.1.153
10632,2.3.1.153
10642,2.3.1.153
10643,2.3.1.-
10644,2.3.1.-
10651,2.4.1.-
10652,2.4.1.-
10656,2.3.1.153
10657,2.4.1.295
10658,2.4.1.299
10659,2.4.1.299
6979,2.1.1.67
6980,3.5.1.4
6981,1.3.1.2
6981,1.3.1.1
6982,2.1.1.67
6983,2.3.1.5
6983,2.3.1.118
6984,2.7.1.145
6984,2.7.1.21
6985,2.4.2.9
6985,2.4.2.10
6986,2.4.2.8
6987,2.4.2.4
6987,2.4.2.2
6987,2.4.2.3
6988,2.4.2.4
6988,2.4.2.2
6988,2.4.2.3
6989,2.4.2.4
6989,2.4.2.3
6990,2.7.1.48
6991,2.4.1.17
6992,1.17.3.2
6993,2.4.2.8
6994,2.1.1.67
6995,3.6.1.23
6996,1.11.2.2
6996,1.11.1.21
6997,3.1.1.1
6998,3.1.1.1
6999,3.5.4.5
7000,1.14.13.-
7001,3.5.2.2
7002,3.5.1.6
7004,2.4.2.8
7005,1.1.1.205
7008,3.6.1.-
7009,6.3.5.2
7010,3.1.1.1
7011,2.3.1.5
7012,3.1.1.1
7016,1.14.13.32
7017,1.14.13.32
7018,3.1.1.1
7019,3.2.1.31
7021,2.7.4.14
7022,2.7.4.14
7024,2.7.4.6
7025,2.7.4.6
7026,2.3.1.5
7027,1.14.13.-
7028,2.5.1.18
21468,2.7.1.151
21469,2.7.1.140
21470,2.7.1.159
9878,1.14.13.-
9879,1.14.13.-
9880,1.14.13.-
9881,1.14.13.-
9882,1.14.13.-
9883,1.14.13.-
9884,1.14.13.-
9885,1.14.13.-
9886,1.14.21.-
9887,1.14.13.-
9889,1.14.13.-
9890,1.14.13.-
9891,1.14.13.-
9892,1.14.21.-
9900,1.14.13.-
9901,1.14.13.-
19284,5.4.99.1
19285,4.2.1.35
19286,2.6.1.42
19287,4.1.1.112
19288,6.1.1.9
19288,6.1.1.5
19290,2.2.1.6
19291,1.1.1.86
20841,6.3.2.12
20842,1.5.1.3
20843,2.5.1.15
20844,6.3.4.20
20845,4.1.2.50
20846,4.3.99.3
20847,1.5.1.50
20848,5.1.99.7
20849,3.5.1.10
20850,3.5.4.16
20851,1.5.1.20
20852,4.1.3.38
20853,2.6.1.85
20854,1.5.1.3
20855,3.5.1.10
20856,6.3.3.2
6431,6.3.5.1
6432,3.2.2.5
6433,3.2.2.14
6433,3.2.2.6
6434,3.5.1.42
6435,3.6.1.22
6436,7.1.1.1
6437,6.3.4.21
6438,2.4.2.19
6439,2.7.1.22
6440,2.7.1.23
6441,2.7.7.1
6442,2.7.7.18
6443,2.5.1.72
6444,3.6.1.22
6445,6.3.1.5
6446,3.1.3.5
6447,3.1.3.108
6448,2.4.2.31
6448,2.4.2.30
6449,1.4.1.21
8222,2.5.1.32
8223,1.23.5.1
8224,1.23.5.1
8225,1.14.15.21
8226,1.14.15.21
8227,1.14.15.24
8228,1.14.15.24
8229,4.2.1.161
8230,4.2.1.161
8231,1.3.99.37
8232,1.3.99.37
8233,5.5.1.18
8234,5.5.1.19
8235,5.5.1.19
8236,5.5.1.19
8237,1.3.5.5
8238,1.3.5.5
8239,1.3.5.6
8241,1.14.14.158
8242,1.3.5.6
21510,7.1.3.1
21511,3.6.1.25
21512,1.1.1.22
21513,1.6.5.6
21514,1.18.1.4
21515,1.14.14.5
21516,2.8.1.1
21517,3.8.1.2
21517,3.8.1.10
21518,1.1.1.1
21519,1.13.11.73
21520,3.1.6.19
21521,3.6.1.64
21522,1.6.3.2
21523,3.6.1.66
21524,3.1.1.2
21525,3.2.1.115
21526,3.6.1.9
21526,3.6.1.66
21527,2.4.1.13
21528,1.20.4.1
21529,2.7.4.6
21530,2.1.1.64
21531,2.1.1.64
21532,1.13.11.49
21533,1.2.1.46
21534,1.8.1.9
21535,1.8.5.2
21536,1.1.1.359
21537,2.7.4.1
21537,2.7.4.3
21537,2.7.7.4
21538,2.7.99.1
21539,1.6.5.10
21539,1.6.5.2
21541,2.1.1.64
21542,3.5.1.116
21543,3.5.1.44
21544,3.5.1.44
21545,1.1.1.328
21545,1.6.5.5
21545,1.6.5.2
21545,1.1.1.50
21545,1.6.5.10
21545,1.6.5.6
21545,1.7.1.6
21545,1.8.1.9
21546,1.19.6.1
5340,5.4.99.2
5341,7.2.4.3
5342,4.1.3.30
5343,2.1.3.1
5344,4.2.1.79
5345,4.2.1.99
5346,4.1.1.M5
5347,2.8.3.M4
5348,1.3.5.4
5348,1.3.5.1
5349,1.3.5.4
19986,1.13.12.21
19987,2.1.1.305
19988,2.1.1.306
19989,2.4.1.331
19990,1.14.13.200
18695,3.1.1.15
18696,3.1.1.30
18697,1.2.1.26
18698,4.2.1.43
18699,4.1.2.18
18700,1.2.1.21
18701,4.2.1.25
18702,4.2.1.5
18703,2.7.1.53
18704,2.7.1.47
18705,4.2.1.141
18706,5.4.99.62
18707,3.1.3.18
18709,4.1.2.17
18710,1.1.1.77
18711,5.3.1.5
18711,5.3.1.15
18711,5.3.1.20
18711,5.3.1.14
18711,5.3.1.6
18712,5.3.1.3
18713,5.3.1.5
18713,5.3.1.4
18714,1.1.1.122
18714,1.1.1.116
18714,1.1.1.117
18714,1.1.1.B35
18715,1.1.1.122
18715,1.1.1.117
18715,1.1.1.113
18715,1.1.1.120
18715,1.3.1.20
18715,1.1.1.116
18715,1.1.1.B35
18716,2.7.1.15
18717,1.1.1.46
18717,1.1.1.120
18717,1.1.1.376
18717,1.1.1.179
18718,2.7.1.16
18719,5.3.1.4
14470,4.1.1.112
14471,4.1.1.32
14472,1.1.1.39
14473,1.1.1.40
14474,4.1.1.49
14475,4.1.3.16
14476,2.7.9.2
14477,4.1.3.42
14477,4.1.3.16
14478,4.1.1.49
6955,1.1.1.39
6956,1.1.1.40
6957,1.1.1.299
6958,4.1.1.49
6959,2.6.1.1
6960,2.7.1.40
6961,2.7.9.1
6962,4.1.1.49
12728,3.5.4.13
12729,3.5.4.5
12730,3.6.1.9
12730,3.6.1.12
12730,3.6.1.65
12731,3.6.1.9
12731,3.6.1.23
12732,4.1.1.23
12733,3.5.4.12
12734,2.1.3.2
12735,2.4.2.4
12735,2.4.2.2
12736,2.7.1.145
12736,2.7.1.21
12737,2.7.4.16
12738,2.7.4.14
12738,2.7.4.22
12739,2.7.4.13
12739,2.7.4.9
12739,2.7.4.12
12740,3.5.4.30
12741,6.3.4.2
12742,3.6.1.9
12742,3.6.1.65
12743,3.5.2.2
12744,1.3.1.2
12745,1.17.4.1
12746,1.17.4.1
12747,2.7.1.145
12747,2.7.1.21
12748,2.7.4.6
12749,2.7.4.6
12750,2.7.4.6
12751,2.7.4.6
12752,2.7.4.14
12752,2.7.4.25
12753,3.5.1.6
12754,2.7.4.6
12755,3.5.4.1
12756,3.5.4.5
12757,3.2.2.7
12757,3.2.2.1
12757,3.2.2.8
12757,3.2.2.3
12758,2.1.1.45
12759,2.4.2.10
12760,2.4.2.2
12760,2.4.2.3
12761,2.4.2.2
12761,2.4.2.3
12762,2.6.1.40
12763,3.1.3.5
12763,3.1.3.91
12764,3.2.2.7
12764,3.2.2.1
12764,3.2.2.8
12764,3.2.2.3
12765,2.7.1.48
12766,2.7.1.48
12767,1.1.98.6
12768,1.1.98.6
12769,3.2.2.3
12770,2.1.1.45
12771,3.2.2.3
12772,1.3.1.14
12773,2.1.1.45
12774,1.3.1.2
12775,3.5.2.3
20693,1.14.15.6
20694,1.13.11.25
20695,1.14.14.12
20696,1.14.15.30
20697,3.7.1.17
20698,1.2.1.87
20699,4.1.3.43
20700,6.2.1.41
20701,1.1.1.145
20701,1.1.1.51
20701,5.3.3.1
20702,1.1.1.239
20703,1.1.1.64
20704,1.14.14.32
20706,1.14.14.32
20707,4.2.1.132
20708,1.1.1.270
20709,1.1.1.357
18300,2.5.1.90
18301,2.1.1.222
18302,2.1.1.64
18303,4.1.3.40
18304,4.1.1.98
18305,2.1.1.163
11494,6.4.1.3
11495,1.1.1.298
11496,1.2.1.75
11497,1.3.1.84
11498,4.2.1.120
11499,4.2.1.150
11500,6.4.1.2
11501,1.1.1.35
11502,2.8.3.M6
19959,5.3.1.12
19961,1.1.1.57
19962,1.1.1.58
19963,1.1.1.60
19964,4.2.1.40
19965,4.2.1.140
19965,4.2.1.6
19966,4.2.1.7
19967,4.1.2.55
19967,4.1.2.21
19968,4.2.1.41
19969,4.2.1.42
19970,4.2.1.8
19971,2.7.1.45
19971,2.7.1.178
19972,2.7.1.58
19972,2.7.1.178
19973,4.2.1.146
19974,2.7.1.165
19975,4.1.2.54
19976,5.4.1.4
19977,5.5.1.27
19978,4.1.2.20
19979,3.2.1.31
19980,5.3.1.12
19981,1.1.1.365
19981,1.1.1.203
19981,1.1.1.2
19981,1.1.1.21
19982,1.1.1.203
19983,1.1.1.203
5283,6.4.1.4
5284,1.1.1.1
5285,5.4.3.7
5286,1.4.1.9
5287,4.2.1.18
5288,4.1.3.4
5289,4.2.1.33
5290,1.1.1.85
5291,2.6.1.42
5291,2.6.1.6
5292,4.1.1.72
5293,6.1.1.4
5294,1.3.8.4
5294,1.3.8.7
5295,1.1.1.85
8542,2.8.4.1
8543,3.1.3.71
8544,4.4.1.19
8545,4.1.1.79
8546,2.5.1.76
8547,1.1.1.375
8548,1.1.1.337
8548,1.1.1.375
8548,1.1.1.37
8549,2.6.1.1
8550,1.8.98.1
8551,1.12.98.3
15960,2.5.1.81
15961,4.2.3.145
10061,4.1.1.17
10062,2.6.1.82
6587,4.2.1.125
6588,5.4.99.39
6589,3.2.1.195
6590,3.2.1.193
6590,3.2.1.195
6590,3.2.1.B23
6590,3.2.1.192
6590,3.2.1.194
6591,2.4.1.314
6592,3.2.1.193
6593,3.2.1.191
6594,3.2.1.193
6595,1.14.14.120
6596,1.14.14.121
6597,1.14.14.126
6597,1.14.14.115
6598,1.14.14.126
6599,3.2.1.195
6600,1.14.14.120
6602,1.14.14.121
6603,2.4.1.363
14111,2.7.7.27
14112,3.2.1.10
14112,3.2.1.3
14113,2.7.1.2
14113,2.7.1.1
14114,2.4.1.1
14115,3.2.1.3
11865,5.3.3.10
11866,1.2.1.60
11867,1.14.14.9
11868,1.13.11.15
11869,4.1.1.83
11870,4.1.2.52
11871,4.1.1.68
11872,1.14.14.9
11872,1.14.12.9
11873,4.1.1.68
17708,3.5.1.24
17709,1.1.1.181
17710,4.2.1.107
17711,1.14.15.15
17712,1.14.15.15
17713,1.3.1.3
17714,1.3.1.3
17715,1.1.1.213
17716,1.1.1.213
17717,1.14.14.23
17718,1.14.15.15
17720,1.14.18.8
17720,1.14.14.139
17722,1.14.14.23
17723,1.1.1.357
4912,1.1.1.130
4913,1.1.1.19
4914,4.1.1.85
4915,2.7.7.69
4916,3.1.1.17
4917,1.3.2.3
4918,1.1.1.122
4918,1.1.1.316
4919,3.1.3.B9
4919,3.1.3.93
4920,1.1.1.365
4920,1.1.1.203
4920,1.1.1.2
4920,1.1.1.21
4922,2.7.1.53
4923,1.3.2.3
4924,3.1.1.17
4925,2.7.1.194
4926,2.4.1.17
4927,1.3.2.3
4929,1.3.2.M1
4932,1.1.1.2
9566,1.1.1.77
9566,1.1.1.265
9566,1.1.1.202
9566,1.1.1.406
9566,1.1.1.112
9566,1.1.1.307
9566,1.1.1.78
9566,1.1.1.6
9566,1.1.1.2
9566,1.1.1.21
9567,2.7.1.130
9568,3.5.1.108
9569,2.3.1.191
9570,2.4.99.l
9571,2.3.1.191
9572,3.6.1.54
18374,1.14.13.81
18375,2.5.1.62
18376,1.14.13.122
18377,1.14.13.81
18378,1.14.13.81
18379,1.14.13.81
18380,3.1.1.14
18381,1.1.1.294
18382,1.3.1.75
18383,1.14.13.122
18384,2.7.1.182
18385,2.5.1.62
18386,3.1.1.14
17654,1.14.13.181
17655,1.14.13.181
17656,1.14.13.180
17657,2.1.1.292
17658,1.14.13.181
17659,1.14.13.181
17660,2.1.1.292
17661,2.1.1.292
8506,4.1.3.17
8508,4.2.1.83
8508,4.2.1.80
8509,5.3.3.10
8510,3.1.1.57
21676,1.14.12.24
21677,1.14.13.210
21678,1.14.13.210
21679,1.7.1.B1
21679,1.7.1.B3
21684,1.-.-.-
21693,2.3.1.5
21698,1.-.-.-
17058,2.7.1.68
17058,2.7.1.149
17059,2.7.1.67
17060,2.7.1.68
17061,2.7.8.11
17062,3.1.4.11
13320,7.1.2.2
13321,7.3.2.7
13322,7.2.2.1
13322,7.1.2.2
13322,7.2.2.13
13322,7.2.2.4
13322,7.2.2.3
13323,7.2.2.10
13324,7.2.2.6
13325,7.2.2.21
13325,7.2.2.12
13325,7.2.2.2
13326,7.2.2.9
13327,7.2.2.12
13328,5.6.1.6
13329,7.2.2.14
13330,7.6.2.5
13331,2.7.7.53
13332,1.18.1.7
13332,1.18.1.3
13333,7.2.2.8
13333,7.2.2.9
13334,7.6.2.16
13335,7.6.2.11
13336,7.4.2.1
13336,7.6.2.9
13337,7.2.2.18
13338,3.6.3.M9
13339,7.5.2.1
13340,7.4.2.1
13342,7.4.2.1
13343,7.4.2.1
13344,7.4.2.1
13345,7.3.2.3
13346,7.4.2.1
13347,7.4.2.2
13349,7.4.2.1
13350,7.4.2.11
13351,7.4.2.1
13352,7.4.2.2
13353,7.4.2.6
13354,1.18.1.2
13354,1.18.1.3
13354,1.18.1.6
13354,7.1.1.M2
13355,7.6.2.1
13356,7.4.2.6
13357,7.3.2.2
13358,7.2.2.k
13359,7.4.2.14
13360,3.6.4.7
13361,5.6.1.8
13362,5.6.1.2
13363,5.6.1.g
13364,3.6.4.6
13365,7.2.2.17
13366,7.4.2.2
13367,7.5.2.13
13367,7.5.2.12
13368,7.3.2.2
13369,7.3.2.1
13370,7.6.2.15
13371,7.5.2.13
13371,7.5.2.10
13372,7.5.2.8
13373,7.6.2.14
13374,7.4.2.9
13375,7.5.2.2
13376,7.6.2.9
13382,7.2.1.1
13383,7.6.2.2
13384,7.5.2.6
13385,7.3.2.2
13386,7.5.2.9
13387,7.4.2.11
13388,7.6.2.13
13391,7.5.2.9
13392,7.5.2.1
13393,7.5.2.1
13397,7.6.2.10
13398,7.4.2.12
13399,7.2.2.15
23455,1.3.1.27
23456,2.7.1.91
23457,3.5.1.23
23458,2.7.1.91
23459,3.1.3.4
19748,4.3.1.25
19748,4.3.1.24
19749,1.1.1.195
19749,1.1.1.194
19750,2.1.1.104
19751,1.1.1.319
19752,1.1.1.195
19753,1.1.1.318
19754,1.14.14.91
19755,1.1.1.195
19756,2.1.1.68
19758,1.14.14.91
19759,1.14.14.B13
19760,1.14.14.92
21114,1.1.1.35
21115,1.3.99.-
22194,5.4.99.7
22195,1.3.1.70
22196,1.3.1.72
22197,1.3.1.21
22198,2.5.1.103
22199,1.1.1.270
22200,5.3.3.5
22201,1.1.1.170
22202,1.3.1.96
22202,1.3.1.97
22202,2.5.1.103
22202,2.5.1.21
22203,1.14.14.154
22204,1.14.14.154
20416,1.13.11.4
20417,1.13.11.16
20418,4.2.1.80
20419,1.14.12.19
20420,4.1.3.39
20421,1.3.1.87
20422,1.14.13.127
20423,3.1.1.91
20425,1.14.13.58
20426,4.1.3.39
20426,4.1.2.52
20426,4.1.3.17
20426,4.1.3.43
20427,3.7.1.14
20428,1.14.13.24
18517,3.5.1.6
18518,3.5.2.2
18519,4.1.1.11
18520,4.1.1.12
18521,1.1.1.28
18522,1.1.1.59
18523,1.2.1.19
18524,1.4.1.1
18525,4.2.1.54
18526,1.4.1.2
18527,2.6.1.18
18528,2.6.1.41
18529,2.6.1.2
18530,2.6.1.66
18531,2.8.3.1
18532,4.2.1.116
18533,1.3.1.95
18534,2.6.1.ak
18535,2.6.1.42
18536,2.8.3.1
18537,1.2.1.8
18538,1.3.1.2
18539,2.6.1.21
18540,6.1.1.6
18540,6.1.1.20
18540,6.1.1.15
18540,6.1.1.7
18541,1.3.8.1
18542,1.4.1.23
18543,1.3.1.2
7767,1.1.1.85
7767,1.1.1.38
7767,1.1.1.28
7767,1.1.1.95
7767,1.1.1.337
7767,1.1.1.81
7767,1.1.1.27
7767,1.1.1.96
7767,1.1.1.375
7767,1.1.1.299
7767,1.1.1.37
7767,1.1.1.82
7768,1.1.1.42
7769,1.1.1.299
7770,4.1.3.1
7771,4.1.3.34
7772,4.2.1.2
7773,4.2.1.117
7773,4.2.1.3
7774,2.8.3.10
7775,2.8.3.18
7776,4.2.1.3
7777,2.8.3.5
7778,1.3.5.1
7778,1.3.1.6
7779,1.3.5.1
10322,1.12.1.5
10323,1.12.99.6
10323,1.12.1.2
10323,1.12.7.2
10323,1.12.1.5
6313,1.1.1.94
6314,1.1.1.177
6314,1.3.1.20
6314,1.1.1.2
6314,1.1.1.149
6314,1.1.1.21
6315,4.2.1.17
6316,2.5.1.41
6317,2.5.1.42
6318,2.7.7.67
6319,4.1.1.M15
6320,4.2.1.119
6321,2.7.8.38
