mibig_id,cluster_id,orf_id,family_id
BGC0001393,4268089353_5584_28869,4268089353_28216_28869,403
BGC0001364,2618150869_12027_15629,2618150869_12027_15248,17
BGC0001364,2618150869_12027_15629,2618150869_15390_15629,397
BGC0000040,2367878703_4511_98438,2367878703_4511_5473,191
BGC0000040,2367878703_4511_98438,2367878703_77034_77906,152
BGC0000040,2367878703_4511_98438,2367878703_77912_78181,329
BGC0000040,2367878703_4511_98438,2367878703_78174_79289,127
BGC0000040,2367878703_4511_98438,2367878703_79286_80428,6
BGC0000040,2367878703_4511_98438,2367878703_80615_80959,-1
BGC0000040,2367878703_4511_98438,2367878703_81943_82851,387
BGC0000040,2367878703_4511_98438,2367878703_83535_85547,436
BGC0000040,2367878703_4511_98438,2367878703_86031_86774,431
BGC0000040,2367878703_4511_98438,2367878703_86774_87823,340
BGC0000040,2367878703_4511_98438,2367878703_87823_89325,463
BGC0000040,2367878703_4511_98438,2367878703_89528_90781,92
BGC0000040,2367878703_4511_98438,2367878703_90973_91641,394
BGC0000040,2367878703_4511_98438,2367878703_91758_92081,-1
BGC0000040,2367878703_4511_98438,2367878703_92102_92887,195
BGC0000040,2367878703_4511_98438,2367878703_93091_93915,180
BGC0000040,2367878703_4511_98438,2367878703_93912_94592,459
BGC0000040,2367878703_4511_98438,2367878703_94709_96814,-1
BGC0000040,2367878703_4511_98438,2367878703_97026_98438,475
BGC0000976,1376163456_1426_65189,1376163456_53732_54496,455
BGC0000976,1376163456_1426_65189,1376163456_54753_56012,370
BGC0000976,1376163456_1426_65189,1376163456_56017_57243,517
BGC0000976,1376163456_1426_65189,1376163456_57295_57534,110
BGC0000976,1376163456_1426_65189,1376163456_65046_65189,-1
BGC0001165,686726080_11137_74007,686726080_18091_18330,110
BGC0001165,686726080_11137_74007,686726080_18382_19608,517
BGC0001165,686726080_11137_74007,686726080_19613_20872,370
BGC0001165,686726080_11137_74007,686726080_21129_21893,455
BGC0000029,1383388277_6805_85059,1383388277_23864_24952,8
BGC0000029,1383388277_6805_85059,1383388277_27065_27628,371
BGC0000029,1383388277_6805_85059,1383388277_40097_41038,191
BGC0000029,1383388277_6805_85059,1383388277_41054_41290,-1
BGC0000029,1383388277_6805_85059,1383388277_42908_43504,8
BGC0000029,1383388277_6805_85059,1383388277_43606_45180,200
BGC0000029,1383388277_6805_85059,1383388277_45273_46508,398
BGC0000029,1383388277_6805_85059,1383388277_56681_57622,85
BGC0000029,1383388277_6805_85059,1383388277_79074_79361,-1
BGC0000029,1383388277_6805_85059,1383388277_79683_80456,195
BGC0000029,1383388277_6805_85059,1383388277_80609_81322,191
BGC0000029,1383388277_6805_85059,1383388277_81419_83032,204
BGC0000029,1383388277_6805_85059,1383388277_83178_83948,176
BGC0000029,1383388277_6805_85059,1383388277_83945_84640,353
BGC0000029,1383388277_6805_85059,1383388277_84682_85059,-1
BGC0000027,416844304_49630_50076,416844304_49630_50076,176
BGC0000023,2763364624_2541_58055,2763364624_4895_5443,-1
BGC0000023,2763364624_2541_58055,2763364624_5683_7113,-1
BGC0000023,2763364624_2541_58055,2763364624_7188_8498,-1
BGC0000023,2763364624_2541_58055,2763364624_56553_58055,444
BGC0000044,3540873491_1367_21257,3540873491_6856_10797,293
BGC0000044,3540873491_1367_21257,3540873491_19606_20400,403
BGC0000044,3540873491_1367_21257,3540873491_20397_21257,31
BGC0001377,1137599749_1518_28765,1137599749_1518_4265,-1
BGC0001377,1137599749_1518_28765,1137599749_4826_5890,11
BGC0001377,1137599749_1518_28765,1137599749_6048_6701,77
BGC0001377,1137599749_1518_28765,1137599749_6745_8064,157
BGC0001377,1137599749_1518_28765,1137599749_8138_9406,252
BGC0001377,1137599749_1518_28765,1137599749_11041_12720,8
BGC0001377,1137599749_1518_28765,1137599749_12717_13151,384
BGC0001377,1137599749_1518_28765,1137599749_19991_21940,77
BGC0001377,1137599749_1518_28765,1137599749_21955_22938,261
BGC0001377,1137599749_1518_28765,1137599749_23429_23860,66
BGC0001377,1137599749_1518_28765,1137599749_24216_24752,8
BGC0001377,1137599749_1518_28765,1137599749_24795_25202,15
BGC0001377,1137599749_1518_28765,1137599749_25230_26894,-1
BGC0001377,1137599749_1518_28765,1137599749_26972_27352,66
BGC0001377,1137599749_1518_28765,1137599749_27437_28765,174
BGC0000030,2504311516_1_6951,2504311516_1_687,306
BGC0000030,2504311516_1_6951,2504311516_677_1084,390
BGC0000030,2504311516_1_6951,2504311516_1350_3461,166
BGC0000026,1715489173_15004_26193,1715489173_15004_16035,464
BGC0000026,1715489173_15004_26193,1715489173_20103_21170,129
BGC0000026,1715489173_15004_26193,1715489173_21200_22288,460
BGC0000026,1715489173_15004_26193,1715489173_22336_23364,-1
BGC0000026,1715489173_15004_26193,1715489173_23422_24021,-1
BGC0000026,1715489173_15004_26193,1715489173_24021_24137,-1
BGC0000026,1715489173_15004_26193,1715489173_24172_24843,452
BGC0000026,1715489173_15004_26193,1715489173_24901_26193,313
BGC0000017,838059217_1695_25009,838059217_1695_2741,195
BGC0000017,838059217_1695_25009,838059217_3652_4797,205
BGC0000017,838059217_1695_25009,838059217_6449_6712,333
BGC0000017,838059217_1695_25009,838059217_24527_25009,157
BGC0000035,4131193905_2190_66940,4131193905_2190_3011,459
BGC0000035,4131193905_2190_66940,4131193905_3008_3889,-1
BGC0000035,4131193905_2190_66940,4131193905_3991_5202,-1
BGC0000035,4131193905_2190_66940,4131193905_5339_6148,362
BGC0000035,4131193905_2190_66940,4131193905_6239_7696,507
BGC0000035,4131193905_2190_66940,4131193905_7761_10232,466
BGC0000035,4131193905_2190_66940,4131193905_10306_11511,298
BGC0000035,4131193905_2190_66940,4131193905_11549_12772,249
BGC0000035,4131193905_2190_66940,4131193905_12762_13610,195
BGC0000035,4131193905_2190_66940,4131193905_13631_14602,471
BGC0000035,4131193905_2190_66940,4131193905_14645_15562,472
BGC0000035,4131193905_2190_66940,4131193905_15869_16459,435
BGC0000035,4131193905_2190_66940,4131193905_16523_17290,321
BGC0000035,4131193905_2190_66940,4131193905_17602_18813,524
BGC0000035,4131193905_2190_66940,4131193905_18831_19052,-1
BGC0000035,4131193905_2190_66940,4131193905_19049_20029,431
BGC0000035,4131193905_2190_66940,4131193905_20062_21273,307
BGC0000035,4131193905_2190_66940,4131193905_21329_22585,277
BGC0000035,4131193905_2190_66940,4131193905_22653_23495,171
BGC0000035,4131193905_2190_66940,4131193905_63522_64760,330
BGC0000035,4131193905_2190_66940,4131193905_64804_66081,313
BGC0000047,2340295411_580_75437,2340295411_580_2406,436
BGC0000047,2340295411_580_75437,2340295411_2419_4554,-1
BGC0000047,2340295411_580_75437,2340295411_4661_5686,28
BGC0000047,2340295411_580_75437,2340295411_5808_6734,321
BGC0000047,2340295411_580_75437,2340295411_6859_7863,-1
BGC0000047,2340295411_580_75437,2340295411_7964_9181,545
BGC0000047,2340295411_580_75437,2340295411_9314_10174,362
BGC0000047,2340295411_580_75437,2340295411_10291_11748,507
BGC0000047,2340295411_580_75437,2340295411_11834_14305,466
BGC0000047,2340295411_580_75437,2340295411_14467_15741,-1
BGC0000047,2340295411_580_75437,2340295411_16976_17800,195
BGC0000047,2340295411_580_75437,2340295411_17821_18792,471
BGC0000047,2340295411_580_75437,2340295411_18835_19752,-1
BGC0000047,2340295411_580_75437,2340295411_20062_20652,434
BGC0000047,2340295411_580_75437,2340295411_20718_21485,-1
BGC0000047,2340295411_580_75437,2340295411_21797_23008,524
BGC0000047,2340295411_580_75437,2340295411_23005_23247,153
BGC0000047,2340295411_580_75437,2340295411_23244_24224,431
BGC0000047,2340295411_580_75437,2340295411_24256_25467,307
BGC0000047,2340295411_580_75437,2340295411_25523_26779,277
BGC0000047,2340295411_580_75437,2340295411_26850_27692,171
BGC0000047,2340295411_580_75437,2340295411_67655_68869,330
BGC0000047,2340295411_580_75437,2340295411_68913_70190,313
BGC0000047,2340295411_580_75437,2340295411_70304_71050,300
BGC0000047,2340295411_580_75437,2340295411_71047_71226,101
BGC0000047,2340295411_580_75437,2340295411_71198_71449,-1
BGC0000047,2340295411_580_75437,2340295411_71449_71889,-1
BGC0000047,2340295411_580_75437,2340295411_72209_72880,-1
BGC0000047,2340295411_580_75437,2340295411_72981_75437,174
BGC0000024,2478910260_3029_29132,2478910260_4858_5868,489
BGC0000024,2478910260_3029_29132,2478910260_11745_13832,71
BGC0000024,2478910260_3029_29132,2478910260_13938_15158,330
BGC0000024,2478910260_3029_29132,2478910260_28440_29132,428
BGC0000020,3733841025_9625_84127,3733841025_9625_10245,8
BGC0000020,3733841025_9625_84127,3733841025_10393_10857,-1
BGC0000020,3733841025_9625_84127,3733841025_10912_11937,354
BGC0000020,3733841025_9625_84127,3733841025_12117_12359,-1
BGC0000020,3733841025_9625_84127,3733841025_12455_13663,313
BGC0000020,3733841025_9625_84127,3733841025_37440_38606,233
BGC0000020,3733841025_9625_84127,3733841025_38826_39260,60
BGC0000020,3733841025_9625_84127,3733841025_39525_40187,267
BGC0000020,3733841025_9625_84127,3733841025_40520_40885,101
BGC0000020,3733841025_9625_84127,3733841025_41063_43075,436
BGC0000020,3733841025_9625_84127,3733841025_43291_43638,7
BGC0000020,3733841025_9625_84127,3733841025_44814_47555,174
BGC0000020,3733841025_9625_84127,3733841025_47733_48395,394
BGC0000020,3733841025_9625_84127,3733841025_49782_50897,127
BGC0000020,3733841025_9625_84127,3733841025_50890_51162,285
BGC0000020,3733841025_9625_84127,3733841025_51159_52184,152
BGC0000020,3733841025_9625_84127,3733841025_52441_53766,515
BGC0000020,3733841025_9625_84127,3733841025_53763_55313,444
BGC0000020,3733841025_9625_84127,3733841025_55310_56194,321
BGC0000020,3733841025_9625_84127,3733841025_56445_57224,314
BGC0000020,3733841025_9625_84127,3733841025_72035_75388,174
BGC0000020,3733841025_9625_84127,3733841025_75589_76635,201
BGC0000020,3733841025_9625_84127,3733841025_76761_77054,-1
BGC0000020,3733841025_9625_84127,3733841025_77077_78327,153
BGC0000020,3733841025_9625_84127,3733841025_78336_80582,423
BGC0000020,3733841025_9625_84127,3733841025_80623_80889,-1
BGC0000020,3733841025_9625_84127,3733841025_81057_81701,542
BGC0000020,3733841025_9625_84127,3733841025_81772_82653,328
BGC0000020,3733841025_9625_84127,3733841025_82814_84127,400
BGC0001511,529858327_2239_82944,529858327_2239_3120,328
BGC0001511,529858327_2239_82944,529858327_3191_3787,542
BGC0001511,529858327_2239_82944,529858327_4039_4305,-1
BGC0001511,529858327_2239_82944,529858327_4349_6601,423
BGC0001511,529858327_2239_82944,529858327_6610_7860,153
BGC0001511,529858327_2239_82944,529858327_7959_8609,68
BGC0001511,529858327_2239_82944,529858327_8779_9825,201
BGC0001511,529858327_2239_82944,529858327_10015_13191,174
BGC0001511,529858327_2239_82944,529858327_28226_29005,314
BGC0001511,529858327_2239_82944,529858327_29096_29992,321
BGC0001511,529858327_2239_82944,529858327_29989_31539,444
BGC0001511,529858327_2239_82944,529858327_31536_32861,-1
BGC0001511,529858327_2239_82944,529858327_33118_34113,152
BGC0001511,529858327_2239_82944,529858327_34110_34382,-1
BGC0001511,529858327_2239_82944,529858327_34375_35490,127
BGC0001511,529858327_2239_82944,529858327_35601_36866,6
BGC0001511,529858327_2239_82944,529858327_36859_37521,394
BGC0001511,529858327_2239_82944,529858327_37699_40458,174
BGC0001511,529858327_2239_82944,529858327_41635_41982,7
BGC0001511,529858327_2239_82944,529858327_42212_44224,436
BGC0001511,529858327_2239_82944,529858327_44620_44985,47
BGC0001511,529858327_2239_82944,529858327_45347_45547,230
BGC0001511,529858327_2239_82944,529858327_45953_46387,60
BGC0001511,529858327_2239_82944,529858327_46608_47774,233
BGC0001511,529858327_2239_82944,529858327_71192_72400,313
BGC0001511,529858327_2239_82944,529858327_72668_73693,354
BGC0001511,529858327_2239_82944,529858327_73773_74237,-1
BGC0001511,529858327_2239_82944,529858327_74419_75039,8
BGC0001511,529858327_2239_82944,529858327_75082_75657,-1
BGC0001511,529858327_2239_82944,529858327_75686_77107,223
BGC0001511,529858327_2239_82944,529858327_78227_78859,-1
BGC0001511,529858327_2239_82944,529858327_79339_79743,86
BGC0001511,529858327_2239_82944,529858327_79728_80303,173
BGC0001511,529858327_2239_82944,529858327_80390_81004,-1
BGC0001511,529858327_2239_82944,529858327_81256_82944,297
BGC0001360,2500234945_4878_19415,2500234945_4878_6059,235
BGC0001360,2500234945_4878_19415,2500234945_6299_7192,13
BGC0001360,2500234945_4878_19415,2500234945_7646_8119,-1
BGC0001360,2500234945_4878_19415,2500234945_8376_8735,-1
BGC0001360,2500234945_4878_19415,2500234945_8732_9391,-1
BGC0001360,2500234945_4878_19415,2500234945_11701_12384,-1
BGC0001360,2500234945_4878_19415,2500234945_12574_13551,293
BGC0001360,2500234945_4878_19415,2500234945_13596_14012,-1
BGC0001360,2500234945_4878_19415,2500234945_13993_14136,-1
BGC0001360,2500234945_4878_19415,2500234945_14317_18483,293
BGC0001360,2500234945_4878_19415,2500234945_18552_19415,306
BGC0000104,322317457_11535_18394,322317457_11535_12455,306
BGC0001677,4106056137_12568_23325,4106056137_18546_19451,306
BGC0001677,4106056137_12568_23325,4106056137_19762_19947,-1
BGC0001677,4106056137_12568_23325,4106056137_20210_20701,-1
BGC0001677,4106056137_12568_23325,4106056137_20820_21089,101
BGC0001677,4106056137_12568_23325,4106056137_22759_23325,15
BGC0002616,3459268047_12563_23320,3459268047_18541_19446,306
BGC0002616,3459268047_12563_23320,3459268047_20205_20696,-1
BGC0002616,3459268047_12563_23320,3459268047_20815_21084,101
BGC0002616,3459268047_12563_23320,3459268047_21138_21746,257
BGC0002616,3459268047_12563_23320,3459268047_22754_23320,15
BGC0002619,3492012895_12092_22462,3492012895_12092_12988,306
BGC0002619,3492012895_12092_22462,3492012895_13060_17553,293
BGC0002619,3492012895_12092_22462,3492012895_17973_19061,293
BGC0002619,3492012895_12092_22462,3492012895_19058_19846,-1
BGC0002619,3492012895_12092_22462,3492012895_20997_21146,-1
BGC0002619,3492012895_12092_22462,3492012895_22253_22462,135
BGC0000052,1295559959_6_139079,1295559959_6_1124,313
BGC0000052,1295559959_6_139079,1295559959_138063_139079,191
BGC0000038,340551969_1_57887,340551969_1_648,-1
BGC0000038,340551969_1_57887,340551969_766_1710,146
BGC0000038,340551969_1_57887,340551969_1826_2680,240
BGC0000038,340551969_1_57887,340551969_2731_3552,193
BGC0000038,340551969_1_57887,340551969_3621_4673,540
BGC0000038,340551969_1_57887,340551969_4666_6558,540
BGC0000038,340551969_1_57887,340551969_8643_10295,278
BGC0000038,340551969_1_57887,340551969_41758_43080,491
BGC0000038,340551969_1_57887,340551969_43077_43937,121
BGC0000038,340551969_1_57887,340551969_43980_45611,200
BGC0000038,340551969_1_57887,340551969_45622_47178,326
BGC0000038,340551969_1_57887,340551969_47485_49116,64
BGC0000038,340551969_1_57887,340551969_49380_51017,278
BGC0000038,340551969_1_57887,340551969_51219_51989,215
BGC0000038,340551969_1_57887,340551969_52134_52979,240
BGC0000038,340551969_1_57887,340551969_53146_54738,345
BGC0000038,340551969_1_57887,340551969_54753_55016,-1
BGC0000038,340551969_1_57887,340551969_55178_55852,47
BGC0000038,340551969_1_57887,340551969_56090_56896,195
BGC0000038,340551969_1_57887,340551969_57042_57887,274
BGC0001371,202504398_7634_36072,202504398_7634_9136,468
BGC0001371,202504398_7634_36072,202504398_9379_10047,536
BGC0001371,202504398_7634_36072,202504398_10875_11015,24
BGC0001371,202504398_7634_36072,202504398_11220_11456,170
BGC0001371,202504398_7634_36072,202504398_11723_11818,77
BGC0001371,202504398_7634_36072,202504398_11854_12489,-1
BGC0001371,202504398_7634_36072,202504398_12628_13521,311
BGC0001373,1940309037_44094_63365,1940309037_44094_44816,361
BGC0001373,1940309037_44094_63365,1940309037_44810_45523,92
BGC0001373,1940309037_44094_63365,1940309037_45564_45869,124
BGC0001373,1940309037_44094_63365,1940309037_46731_47597,264
BGC0001373,1940309037_44094_63365,1940309037_47957_49225,195
BGC0001373,1940309037_44094_63365,1940309037_49695_49874,-1
BGC0001373,1940309037_44094_63365,1940309037_49874_51106,432
BGC0001373,1940309037_44094_63365,1940309037_51479_51769,-1
BGC0001373,1940309037_44094_63365,1940309037_52001_52999,-1
BGC0001373,1940309037_44094_63365,1940309037_53054_53395,-1
BGC0001373,1940309037_44094_63365,1940309037_53528_53677,-1
BGC0001415,831580534_4_28900,831580534_4_738,195
BGC0001415,831580534_4_28900,831580534_24083_24994,-1
BGC0001415,831580534_4_28900,831580534_25009_25965,489
BGC0001415,831580534_4_28900,831580534_26064_27245,136
BGC0001415,831580534_4_28900,831580534_27551_28900,-1
BGC0000955,546316931_889_30406,546316931_889_2067,136
BGC0000955,546316931_889_30406,546316931_2191_3186,489
BGC0000955,546316931_889_30406,546316931_3216_4121,283
BGC0000955,546316931_889_30406,546316931_27699_28664,85
BGC0000955,546316931_889_30406,546316931_28733_30406,263
BGC0000022,3272932183_9579_41240,3272932183_9579_10796,113
BGC0000022,3272932183_9579_41240,3272932183_11388_11831,32
BGC0000022,3272932183_9579_41240,3272932183_11852_12085,-1
BGC0000022,3272932183_9579_41240,3272932183_12078_12458,-1
BGC0000022,3272932183_9579_41240,3272932183_12661_12900,-1
BGC0000022,3272932183_9579_41240,3272932183_12982_13152,197
BGC0000022,3272932183_9579_41240,3272932183_13218_13442,47
BGC0000022,3272932183_9579_41240,3272932183_13805_14698,-1
BGC0000022,3272932183_9579_41240,3272932183_15304_15855,10
BGC0000022,3272932183_9579_41240,3272932183_15989_16150,101
BGC0000022,3272932183_9579_41240,3272932183_16219_16755,413
BGC0000022,3272932183_9579_41240,3272932183_27415_27642,101
BGC0000022,3272932183_9579_41240,3272932183_27738_28655,-1
BGC0000022,3272932183_9579_41240,3272932183_39960_41240,116
BGC0000036,4200899982_890_111555,4200899982_890_1300,-1
BGC0000036,4200899982_890_111555,4200899982_1410_1712,-1
BGC0000036,4200899982_890_111555,4200899982_2256_2876,-1
BGC0000036,4200899982_890_111555,4200899982_2986_3726,-1
BGC0000036,4200899982_890_111555,4200899982_3934_5169,313
BGC0000036,4200899982_890_111555,4200899982_10544_11893,515
BGC0000036,4200899982_890_111555,4200899982_11913_12179,339
BGC0000036,4200899982_890_111555,4200899982_12246_13289,464
BGC0000036,4200899982_890_111555,4200899982_13749_14498,-1
BGC0000036,4200899982_890_111555,4200899982_14736_15794,464
BGC0000036,4200899982_890_111555,4200899982_15865_16608,431
BGC0000036,4200899982_890_111555,4200899982_16671_17666,340
BGC0000036,4200899982_890_111555,4200899982_17698_19014,463
BGC0000036,4200899982_890_111555,4200899982_19162_19374,521
BGC0000036,4200899982_890_111555,4200899982_19395_21002,345
BGC0000036,4200899982_890_111555,4200899982_21139_21747,8
BGC0000036,4200899982_890_111555,4200899982_21904_23370,388
BGC0000036,4200899982_890_111555,4200899982_23585_24382,296
BGC0000036,4200899982_890_111555,4200899982_24379_25146,-1
BGC0000036,4200899982_890_111555,4200899982_26081_27064,236
