mibig_id,cluster_id,orf_id
BGC0000029,1383388277_6805_85059,1383388277_41054_41290
BGC0000029,1383388277_6805_85059,1383388277_42908_43504
BGC0000029,1383388277_6805_85059,1383388277_43606_45180
BGC0000029,1383388277_6805_85059,1383388277_45273_46508
BGC0000029,1383388277_6805_85059,1383388277_56681_57622
BGC0000029,1383388277_6805_85059,1383388277_79074_79361
BGC0000029,1383388277_6805_85059,1383388277_79683_80456
BGC0000029,1383388277_6805_85059,1383388277_80609_81322
BGC0000029,1383388277_6805_85059,1383388277_81419_83032
BGC0000029,1383388277_6805_85059,1383388277_83178_83948
BGC0000029,1383388277_6805_85059,1383388277_83945_84640
BGC0000029,1383388277_6805_85059,1383388277_84682_85059
BGC0000027,416844304_49630_50076,416844304_49630_50076
BGC0000023,2763364624_2541_58055,2763364624_4895_5443
BGC0000023,2763364624_2541_58055,2763364624_5683_7113
BGC0000023,2763364624_2541_58055,2763364624_7188_8498
BGC0000023,2763364624_2541_58055,2763364624_56553_58055
BGC0000044,3540873491_1367_21257,3540873491_6856_10797
BGC0000044,3540873491_1367_21257,3540873491_19606_20400
BGC0000044,3540873491_1367_21257,3540873491_20397_21257
BGC0001377,1137599749_1518_28765,1137599749_1518_4265
BGC0001377,1137599749_1518_28765,1137599749_4826_5890
BGC0001377,1137599749_1518_28765,1137599749_6048_6701
BGC0001377,1137599749_1518_28765,1137599749_6745_8064
BGC0001377,1137599749_1518_28765,1137599749_8138_9406
BGC0001377,1137599749_1518_28765,1137599749_11041_12720
BGC0001377,1137599749_1518_28765,1137599749_12717_13151
BGC0001377,1137599749_1518_28765,1137599749_19991_21940
BGC0001377,1137599749_1518_28765,1137599749_21955_22938
BGC0001377,1137599749_1518_28765,1137599749_23429_23860
BGC0001377,1137599749_1518_28765,1137599749_24216_24752
BGC0001377,1137599749_1518_28765,1137599749_24795_25202
BGC0001377,1137599749_1518_28765,1137599749_25230_26894
BGC0001377,1137599749_1518_28765,1137599749_26972_27352
BGC0001377,1137599749_1518_28765,1137599749_27437_28765
BGC0000030,2504311516_1_6951,2504311516_1_687
BGC0000030,2504311516_1_6951,2504311516_677_1084
BGC0000030,2504311516_1_6951,2504311516_1350_3461
BGC0000026,1715489173_15004_26193,1715489173_15004_16035
BGC0000026,1715489173_15004_26193,1715489173_20103_21170
BGC0000026,1715489173_15004_26193,1715489173_21200_22288
BGC0000026,1715489173_15004_26193,1715489173_22336_23364
BGC0000026,1715489173_15004_26193,1715489173_23422_24021
BGC0000026,1715489173_15004_26193,1715489173_24021_24137
BGC0000026,1715489173_15004_26193,1715489173_24172_24843
BGC0000026,1715489173_15004_26193,1715489173_24901_26193
BGC0000017,838059217_1695_25009,838059217_1695_2741
BGC0000017,838059217_1695_25009,838059217_3652_4797
BGC0000017,838059217_1695_25009,838059217_6449_6712
BGC0000017,838059217_1695_25009,838059217_24527_25009
BGC0000035,4131193905_2190_66940,4131193905_2190_3011
BGC0000035,4131193905_2190_66940,4131193905_3008_3889
BGC0000035,4131193905_2190_66940,4131193905_3991_5202
BGC0000035,4131193905_2190_66940,4131193905_5339_6148
BGC0000035,4131193905_2190_66940,4131193905_6239_7696
BGC0000035,4131193905_2190_66940,4131193905_7761_10232
BGC0000035,4131193905_2190_66940,4131193905_10306_11511
BGC0000035,4131193905_2190_66940,4131193905_11549_12772
BGC0000035,4131193905_2190_66940,4131193905_12762_13610
BGC0000035,4131193905_2190_66940,4131193905_13631_14602
BGC0000035,4131193905_2190_66940,4131193905_14645_15562
BGC0000035,4131193905_2190_66940,4131193905_15869_16459
BGC0000035,4131193905_2190_66940,4131193905_16523_17290
BGC0000035,4131193905_2190_66940,4131193905_17602_18813
BGC0000035,4131193905_2190_66940,4131193905_18831_19052
BGC0000035,4131193905_2190_66940,4131193905_19049_20029
BGC0000035,4131193905_2190_66940,4131193905_20062_21273
BGC0000035,4131193905_2190_66940,4131193905_21329_22585
BGC0000035,4131193905_2190_66940,4131193905_22653_23495
BGC0000035,4131193905_2190_66940,4131193905_63522_64760
BGC0000035,4131193905_2190_66940,4131193905_64804_66081
BGC0000047,2340295411_580_75437,2340295411_580_2406
BGC0000047,2340295411_580_75437,2340295411_2419_4554
BGC0000047,2340295411_580_75437,2340295411_4661_5686
BGC0000047,2340295411_580_75437,2340295411_5808_6734
BGC0000047,2340295411_580_75437,2340295411_6859_7863
BGC0000047,2340295411_580_75437,2340295411_7964_9181
BGC0000047,2340295411_580_75437,2340295411_9314_10174
BGC0000047,2340295411_580_75437,2340295411_10291_11748
BGC0000047,2340295411_580_75437,2340295411_11834_14305
BGC0000047,2340295411_580_75437,2340295411_14467_15741
BGC0000047,2340295411_580_75437,2340295411_16976_17800
BGC0000047,2340295411_580_75437,2340295411_17821_18792
BGC0000047,2340295411_580_75437,2340295411_18835_19752
BGC0000047,2340295411_580_75437,2340295411_20062_20652
BGC0000047,2340295411_580_75437,2340295411_20718_21485
BGC0000047,2340295411_580_75437,2340295411_21797_23008
BGC0000047,2340295411_580_75437,2340295411_23005_23247
BGC0000047,2340295411_580_75437,2340295411_23244_24224
BGC0000047,2340295411_580_75437,2340295411_24256_25467
BGC0000047,2340295411_580_75437,2340295411_25523_26779
BGC0000047,2340295411_580_75437,2340295411_26850_27692
BGC0000047,2340295411_580_75437,2340295411_67655_68869
BGC0000047,2340295411_580_75437,2340295411_68913_70190
BGC0000047,2340295411_580_75437,2340295411_70304_71050
BGC0000047,2340295411_580_75437,2340295411_71047_71226
BGC0000047,2340295411_580_75437,2340295411_71198_71449
BGC0000047,2340295411_580_75437,2340295411_71449_71889
BGC0000047,2340295411_580_75437,2340295411_72209_72880
BGC0000047,2340295411_580_75437,2340295411_72981_75437
BGC0000024,2478910260_3029_29132,2478910260_4858_5868
BGC0000024,2478910260_3029_29132,2478910260_11745_13832
BGC0000024,2478910260_3029_29132,2478910260_13938_15158
BGC0000024,2478910260_3029_29132,2478910260_28440_29132
BGC0000020,3733841025_9625_84127,3733841025_9625_10245
BGC0000020,3733841025_9625_84127,3733841025_10393_10857
BGC0000020,3733841025_9625_84127,3733841025_10912_11937
BGC0000020,3733841025_9625_84127,3733841025_12117_12359
BGC0000020,3733841025_9625_84127,3733841025_12455_13663
BGC0000020,3733841025_9625_84127,3733841025_37440_38606
BGC0000020,3733841025_9625_84127,3733841025_38826_39260
BGC0000020,3733841025_9625_84127,3733841025_39525_40187
BGC0000020,3733841025_9625_84127,3733841025_40520_40885
BGC0000020,3733841025_9625_84127,3733841025_41063_43075
BGC0000020,3733841025_9625_84127,3733841025_43291_43638
BGC0000020,3733841025_9625_84127,3733841025_44814_47555
BGC0000020,3733841025_9625_84127,3733841025_47733_48395
BGC0000020,3733841025_9625_84127,3733841025_49782_50897
BGC0000020,3733841025_9625_84127,3733841025_50890_51162
BGC0000020,3733841025_9625_84127,3733841025_51159_52184
BGC0000020,3733841025_9625_84127,3733841025_52441_53766
BGC0000020,3733841025_9625_84127,3733841025_53763_55313
BGC0000020,3733841025_9625_84127,3733841025_55310_56194
BGC0000020,3733841025_9625_84127,3733841025_56445_57224
BGC0000020,3733841025_9625_84127,3733841025_72035_75388
BGC0000020,3733841025_9625_84127,3733841025_75589_76635
BGC0000020,3733841025_9625_84127,3733841025_76761_77054
BGC0000020,3733841025_9625_84127,3733841025_77077_78327
BGC0000020,3733841025_9625_84127,3733841025_78336_80582
BGC0000020,3733841025_9625_84127,3733841025_80623_80889
BGC0000020,3733841025_9625_84127,3733841025_81057_81701
BGC0000020,3733841025_9625_84127,3733841025_81772_82653
BGC0000020,3733841025_9625_84127,3733841025_82814_84127
BGC0001511,529858327_2239_82944,529858327_2239_3120
BGC0001511,529858327_2239_82944,529858327_3191_3787
BGC0001511,529858327_2239_82944,529858327_4039_4305
BGC0001511,529858327_2239_82944,529858327_4349_6601
BGC0001511,529858327_2239_82944,529858327_6610_7860
BGC0001511,529858327_2239_82944,529858327_7959_8609
BGC0001511,529858327_2239_82944,529858327_8779_9825
BGC0001511,529858327_2239_82944,529858327_10015_13191
BGC0001511,529858327_2239_82944,529858327_28226_29005
BGC0001511,529858327_2239_82944,529858327_29096_29992
BGC0001511,529858327_2239_82944,529858327_29989_31539
BGC0001511,529858327_2239_82944,529858327_31536_32861
BGC0001511,529858327_2239_82944,529858327_33118_34113
BGC0001511,529858327_2239_82944,529858327_34110_34382
BGC0001511,529858327_2239_82944,529858327_34375_35490
BGC0001511,529858327_2239_82944,529858327_35601_36866
BGC0001511,529858327_2239_82944,529858327_36859_37521
BGC0001511,529858327_2239_82944,529858327_37699_40458
BGC0001511,529858327_2239_82944,529858327_41635_41982
BGC0001511,529858327_2239_82944,529858327_42212_44224
BGC0001511,529858327_2239_82944,529858327_44620_44985
BGC0001511,529858327_2239_82944,529858327_45347_45547
BGC0001511,529858327_2239_82944,529858327_45953_46387
BGC0001511,529858327_2239_82944,529858327_46608_47774
BGC0001511,529858327_2239_82944,529858327_71192_72400
BGC0001511,529858327_2239_82944,529858327_72668_73693
BGC0001511,529858327_2239_82944,529858327_73773_74237
BGC0001511,529858327_2239_82944,529858327_74419_75039
BGC0001511,529858327_2239_82944,529858327_75082_75657
BGC0001511,529858327_2239_82944,529858327_75686_77107
BGC0001511,529858327_2239_82944,529858327_78227_78859
BGC0001511,529858327_2239_82944,529858327_79339_79743
BGC0001511,529858327_2239_82944,529858327_79728_80303
BGC0001511,529858327_2239_82944,529858327_80390_81004
BGC0001511,529858327_2239_82944,529858327_81256_82944
BGC0001360,2500234945_4878_19415,2500234945_4878_6059
BGC0001360,2500234945_4878_19415,2500234945_6299_7192
BGC0001360,2500234945_4878_19415,2500234945_7646_8119
BGC0001360,2500234945_4878_19415,2500234945_8376_8735
BGC0001360,2500234945_4878_19415,2500234945_8732_9391
BGC0001360,2500234945_4878_19415,2500234945_11701_12384
BGC0001360,2500234945_4878_19415,2500234945_12574_13551
BGC0001360,2500234945_4878_19415,2500234945_13596_14012
BGC0001360,2500234945_4878_19415,2500234945_13993_14136
BGC0001360,2500234945_4878_19415,2500234945_14317_18483
BGC0001360,2500234945_4878_19415,2500234945_18552_19415
BGC0000104,322317457_11535_18394,322317457_11535_12455
BGC0001677,4106056137_12568_23325,4106056137_18546_19451
BGC0001677,4106056137_12568_23325,4106056137_19762_19947
BGC0001677,4106056137_12568_23325,4106056137_20210_20701
BGC0001677,4106056137_12568_23325,4106056137_20820_21089
BGC0001677,4106056137_12568_23325,4106056137_22759_23325
BGC0002616,3459268047_12563_23320,3459268047_18541_19446
BGC0002616,3459268047_12563_23320,3459268047_20205_20696
BGC0002616,3459268047_12563_23320,3459268047_20815_21084
BGC0002616,3459268047_12563_23320,3459268047_21138_21746
BGC0002616,3459268047_12563_23320,3459268047_22754_23320
BGC0002619,3492012895_12092_22462,3492012895_12092_12988
BGC0002619,3492012895_12092_22462,3492012895_13060_17553
BGC0002619,3492012895_12092_22462,3492012895_17973_19061
BGC0002619,3492012895_12092_22462,3492012895_19058_19846
BGC0002619,3492012895_12092_22462,3492012895_20997_21146
BGC0002619,3492012895_12092_22462,3492012895_22253_22462
BGC0000052,1295559959_6_139079,1295559959_6_1124
BGC0000052,1295559959_6_139079,1295559959_138063_139079
BGC0000038,340551969_1_57887,340551969_1_648
BGC0000038,340551969_1_57887,340551969_766_1710
BGC0000038,340551969_1_57887,340551969_1826_2680
BGC0000038,340551969_1_57887,340551969_2731_3552
BGC0000038,340551969_1_57887,340551969_3621_4673
BGC0000038,340551969_1_57887,340551969_4666_6558
BGC0000038,340551969_1_57887,340551969_8643_10295
BGC0000038,340551969_1_57887,340551969_41758_43080
BGC0000038,340551969_1_57887,340551969_43077_43937
BGC0000038,340551969_1_57887,340551969_43980_45611
BGC0000038,340551969_1_57887,340551969_45622_47178
BGC0000038,340551969_1_57887,340551969_47485_49116
BGC0000038,340551969_1_57887,340551969_49380_51017
BGC0000038,340551969_1_57887,340551969_51219_51989
BGC0000038,340551969_1_57887,340551969_52134_52979
BGC0000038,340551969_1_57887,340551969_53146_54738
BGC0000038,340551969_1_57887,340551969_54753_55016
BGC0000038,340551969_1_57887,340551969_55178_55852
BGC0000038,340551969_1_57887,340551969_56090_56896
BGC0000038,340551969_1_57887,340551969_57042_57887
BGC0001371,202504398_7634_36072,202504398_7634_9136
BGC0001371,202504398_7634_36072,202504398_9379_10047
BGC0001371,202504398_7634_36072,202504398_10875_11015
BGC0001371,202504398_7634_36072,202504398_11220_11456
BGC0001371,202504398_7634_36072,202504398_11723_11818
BGC0001371,202504398_7634_36072,202504398_11854_12489
BGC0001371,202504398_7634_36072,202504398_12628_13521
BGC0001373,1940309037_44094_63365,1940309037_44094_44816
BGC0001373,1940309037_44094_63365,1940309037_44810_45523
BGC0001373,1940309037_44094_63365,1940309037_45564_45869
BGC0001373,1940309037_44094_63365,1940309037_46731_47597
BGC0001373,1940309037_44094_63365,1940309037_47957_49225
BGC0001373,1940309037_44094_63365,1940309037_49695_49874
BGC0001373,1940309037_44094_63365,1940309037_49874_51106
BGC0001373,1940309037_44094_63365,1940309037_51479_51769
BGC0001373,1940309037_44094_63365,1940309037_52001_52999
BGC0001373,1940309037_44094_63365,1940309037_53054_53395
BGC0001373,1940309037_44094_63365,1940309037_53528_53677
BGC0001415,831580534_4_28900,831580534_4_738
BGC0001415,831580534_4_28900,831580534_24083_24994
BGC0001415,831580534_4_28900,831580534_25009_25965
BGC0001415,831580534_4_28900,831580534_26064_27245
BGC0001415,831580534_4_28900,831580534_27551_28900
BGC0000955,546316931_889_30406,546316931_889_2067
BGC0000955,546316931_889_30406,546316931_2191_3186
BGC0000955,546316931_889_30406,546316931_3216_4121
BGC0000955,546316931_889_30406,546316931_27699_28664
BGC0000955,546316931_889_30406,546316931_28733_30406
BGC0000022,3272932183_9579_41240,3272932183_9579_10796
BGC0000022,3272932183_9579_41240,3272932183_11388_11831
BGC0000022,3272932183_9579_41240,3272932183_11852_12085
BGC0000022,3272932183_9579_41240,3272932183_12078_12458
BGC0000022,3272932183_9579_41240,3272932183_12661_12900
BGC0000022,3272932183_9579_41240,3272932183_12982_13152
BGC0000022,3272932183_9579_41240,3272932183_13218_13442
BGC0000022,3272932183_9579_41240,3272932183_13805_14698
BGC0000022,3272932183_9579_41240,3272932183_15304_15855
BGC0000022,3272932183_9579_41240,3272932183_15989_16150
BGC0000022,3272932183_9579_41240,3272932183_16219_16755
BGC0000022,3272932183_9579_41240,3272932183_27415_27642
BGC0000022,3272932183_9579_41240,3272932183_27738_28655
BGC0000022,3272932183_9579_41240,3272932183_39960_41240
BGC0000036,4200899982_890_111555,4200899982_890_1300
BGC0000036,4200899982_890_111555,4200899982_1410_1712
BGC0000036,4200899982_890_111555,4200899982_2256_2876
BGC0000036,4200899982_890_111555,4200899982_2986_3726
BGC0000036,4200899982_890_111555,4200899982_3934_5169
BGC0000036,4200899982_890_111555,4200899982_10544_11893
BGC0000036,4200899982_890_111555,4200899982_11913_12179
BGC0000036,4200899982_890_111555,4200899982_12246_13289
BGC0000036,4200899982_890_111555,4200899982_13749_14498
BGC0000036,4200899982_890_111555,4200899982_14736_15794
BGC0000036,4200899982_890_111555,4200899982_15865_16608
BGC0000036,4200899982_890_111555,4200899982_16671_17666
BGC0000036,4200899982_890_111555,4200899982_17698_19014
BGC0000036,4200899982_890_111555,4200899982_19162_19374
BGC0000036,4200899982_890_111555,4200899982_19395_21002
BGC0000036,4200899982_890_111555,4200899982_21139_21747
BGC0000036,4200899982_890_111555,4200899982_21904_23370
BGC0000036,4200899982_890_111555,4200899982_23585_24382
BGC0000036,4200899982_890_111555,4200899982_24379_25146
BGC0000036,4200899982_890_111555,4200899982_26081_27064
BGC0000036,4200899982_890_111555,4200899982_27078_28145
BGC0000036,4200899982_890_111555,4200899982_28263_29483
BGC0000036,4200899982_890_111555,4200899982_29807_31357
BGC0000036,4200899982_890_111555,4200899982_57522_58718
BGC0000036,4200899982_890_111555,4200899982_98302_99798
BGC0000036,4200899982_890_111555,4200899982_99866_100462
BGC0000036,4200899982_890_111555,4200899982_100705_101739
BGC0000036,4200899982_890_111555,4200899982_101743_103698
BGC0000036,4200899982_890_111555,4200899982_103695_103922
BGC0000036,4200899982_890_111555,4200899982_103919_104734
BGC0000036,4200899982_890_111555,4200899982_104713_105801
BGC0000036,4200899982_890_111555,4200899982_106089_106484
BGC0000036,4200899982_890_111555,4200899982_107684_110125
BGC0000036,4200899982_890_111555,4200899982_110144_111100
BGC0000036,4200899982_890_111555,4200899982_111223_111555
BGC0001376,2153096774_358_29752,2153096774_358_2223
BGC0001376,2153096774_358_29752,2153096774_2451_2915
BGC0001376,2153096774_358_29752,2153096774_2915_3271
BGC0001376,2153096774_358_29752,2153096774_3594_5066
BGC0001376,2153096774_358_29752,2153096774_5125_5724
BGC0001376,2153096774_358_29752,2153096774_5745_7604
BGC0001376,2153096774_358_29752,2153096774_7675_7956
BGC0001376,2153096774_358_29752,2153096774_8046_9080
BGC0001376,2153096774_358_29752,2153096774_9092_9937
BGC0001376,2153096774_358_29752,2153096774_10088_11101
BGC0001376,2153096774_358_29752,2153096774_11116_12363
BGC0001376,2153096774_358_29752,2153096774_12377_13234
BGC0001376,2153096774_358_29752,2153096774_13679_14680
BGC0001376,2153096774_358_29752,2153096774_14963_16375
BGC0001376,2153096774_358_29752,2153096774_16484_17521
BGC0001376,2153096774_358_29752,2153096774_17629_18969
BGC0001376,2153096774_358_29752,2153096774_19144_20670
BGC0001376,2153096774_358_29752,2153096774_20867_21565
BGC0001376,2153096774_358_29752,2153096774_21568_23193
BGC0001376,2153096774_358_29752,2153096774_23193_23924
BGC0001376,2153096774_358_29752,2153096774_23974_24447
BGC0001376,2153096774_358_29752,2153096774_24444_24926
BGC0001376,2153096774_358_29752,2153096774_24987_25247
BGC0001376,2153096774_358_29752,2153096774_25259_26479
BGC0001376,2153096774_358_29752,2153096774_26476_27744
BGC0001376,2153096774_358_29752,2153096774_27744_28196
BGC0001376,2153096774_358_29752,2153096774_28189_28515
BGC0001376,2153096774_358_29752,2153096774_28874_29752
BGC0002732,3334856098_4508_38514,3334856098_4508_4888
BGC0002732,3334856098_4508_38514,3334856098_4888_5625
BGC0002732,3334856098_4508_38514,3334856098_5784_6149
BGC0002732,3334856098_4508_38514,3334856098_6742_7482
BGC0002732,3334856098_4508_38514,3334856098_7497_9185
BGC0002732,3334856098_4508_38514,3334856098_9188_10066
BGC0002732,3334856098_4508_38514,3334856098_10425_10751
BGC0002732,3334856098_4508_38514,3334856098_10744_11196
